가가라,0,0,0,NN,F,가가라,*,*,*,*
가가라강,0,0,0,NN,T,가가라강,Compound,*,*,가가라+강
가가와,0,0,0,NN,F,가가와,*,*,*,*
가가와항,0,0,0,NN,T,가가와항,Compound,*,*,가가와+항
가가와현,0,0,0,NN,T,가가와현,*,*,*,*
가가와현,0,0,0,NN,T,가가와현,Compound,*,*,가가와+현
가거도,0,0,0,NN,F,가거도,*,*,*,*
가거도리,0,0,0,NN,F,가거도리,*,*,*,*
가경동,0,0,0,NN,T,가경동,*,*,*,*
가계리,0,0,0,NN,F,가계리,*,*,*,*
가계해수욕장,0,0,0,NN,T,가계해수욕장,*,*,*,*
가고리,0,0,0,NN,F,가고리,*,*,*,*
가고시마겐,0,0,0,NN,T,가고시마겐,*,*,*,*
가고시마만,0,0,0,NN,T,가고시마만,Compound,*,*,가고시마+만
가고시마현,0,0,0,NN,T,가고시마현,*,*,*,*
가고시마현,0,0,0,NN,T,가고시마현,Compound,*,*,가고시마+현
가곡동,0,0,0,NN,T,가곡동,*,*,*,*
가곡리,0,0,0,NN,F,가곡리,*,*,*,*
가곡면,0,0,0,NN,T,가곡면,*,*,*,*
가곡폭포,0,0,0,NN,F,가곡폭포,*,*,*,*
가공리,0,0,0,NN,F,가공리,*,*,*,*
가교리,0,0,0,NN,F,가교리,*,*,*,*
가구리,0,0,0,NN,F,가구리,*,*,*,*
가금리,0,0,0,NN,F,가금리,*,*,*,*
가금면,0,0,0,NN,T,가금면,*,*,*,*
가나가와,0,0,0,NN,F,가나가와,*,*,*,*
가나가와현,0,0,0,NN,T,가나가와현,*,*,*,*
가나가와현,0,0,0,NN,T,가나가와현,Compound,*,*,가나가와+현
가나자와항,0,0,0,NN,T,가나자와항,Compound,*,*,가나자와+항
가남리,0,0,0,NN,F,가남리,*,*,*,*
가남면,0,0,0,NN,T,가남면,*,*,*,*
가납리,0,0,0,NN,F,가납리,*,*,*,*
가내리,0,0,0,NN,F,가내리,*,*,*,*
가내소폭포,0,0,0,NN,F,가내소폭포,*,*,*,*
가네시히말산,0,0,0,NN,T,가네시히말산,*,*,*,*
가누마,0,0,0,NN,F,가누마,*,*,*,*
가는이고개,0,0,0,NN,F,가는이고개,*,*,*,*
가능동,0,0,0,NN,T,가능동,*,*,*,*
가다메스계곡,0,0,0,NN,T,가다메스계곡,Compound,*,*,가다메스+계곡
가다미스,0,0,0,NN,F,가다미스,*,*,*,*
가다미스오아시스,0,0,0,NN,F,가다미스오아시스,Compound,*,*,가다미스+오아시스
가담리,0,0,0,NN,F,가담리,*,*,*,*
가당리,0,0,0,NN,F,가당리,*,*,*,*
가대동,0,0,0,NN,T,가대동,*,*,*,*
가대리,0,0,0,NN,F,가대리,*,*,*,*
가덕리,0,0,0,NN,F,가덕리,*,*,*,*
가덕면,0,0,0,NN,T,가덕면,*,*,*,*
가덕산,0,0,0,NN,T,가덕산,*,*,*,*
가도르,0,0,0,NN,F,가도르,*,*,*,*
가도르산맥,0,0,0,NN,T,가도르산맥,Compound,*,*,가도르+산맥
가동리,0,0,0,NN,F,가동리,*,*,*,*
가두크,0,0,0,NN,F,가두크,*,*,*,*
가두크고개,0,0,0,NN,F,가두크고개,Compound,*,*,가두크+고개
가드너섬,0,0,0,NN,T,가드너섬,Compound,*,*,가드너+섬
가든,0,0,0,NN,T,가든,*,*,*,*
가든반도,0,0,0,NN,F,가든반도,Compound,*,*,가든+반도
가든시티,0,0,0,NN,F,가든시티,*,*,*,*
가라뉸스,0,0,0,NN,F,가라뉸스,*,*,*,*
가라뉸스산맥,0,0,0,NN,T,가라뉸스산맥,Compound,*,*,가라뉸스+산맥
